original_id,new_id
1681,206
9072,207
726,208
9317,209
19309,210
17419,211
13378,212
14874,213
15926,214
1586,215
5417,216
6525,217
5133,218
14030,219
14678,220
15968,221
19530,222
4266,223
6243,224
6353,225
8672,226
18758,227
11443,228
11126,229
7655,230
12505,231
8071,232
3716,233
3065,234
15983,235
15570,236
6784,237
17565,238
11468,239
7326,240
8910,241
18376,242
19615,243
13164,244
10929,245
2837,246
10328,247
8260,248
17930,249
4448,250
5429,251
6375,252
12421,253
14040,254
3441,255
689,256
9750,257
7796,258
16412,259
14812,260
13898,261
10777,262
2548,263
2544,264
12522,265
12131,266
480,267
5375,268
628,269
15547,270
18844,271
4212,272
7894,273
15135,274
5438,275
4962,276
15606,277
17845,278
10504,279
9345,280
7736,281
15118,282
7795,283
15521,284
14916,285
2609,286
12312,287
17593,288
2432,289
4419,290
17273,291
10360,292
3346,293
14003,294
14693,295
8851,296
12579,297
681,298
3509,299
18437,300
16883,301
18107,302
10413,303
7689,304
5433,305
5683,306
1795,307
18267,308
17856,309
15690,310
6527,311
5792,312
10774,313
1631,314
4400,315
8482,316
7447,317
13113,318
14913,319
14664,320
7354,321
949,322
14211,323
2387,324
16873,325
18120,326
18356,327
16916,328
10474,329
17599,330
9432,331
17264,332
15152,333
5302,334
8824,335
10742,336
7777,337
3104,338
4598,339
17596,340
11842,341
29,342
17482,343
11087,344
8161,345
5344,346
1388,347
18299,348
11782,349
1038,350
13754,351
15428,352
8723,353
7137,354
11093,355
9202,356
7279,357
12510,358
3591,359
5790,360
18297,361
13043,362
5262,363
14943,364
18791,365
5546,366
1768,367
13425,368
9389,369
4496,370
14150,371
9096,372
16642,373
19361,374
16381,375
12375,376
11961,377
9722,378
1971,379
8993,380
4306,381
17646,382
4276,383
9843,384
14447,385
3872,386
8714,387
8623,388
95,389
18862,390
874,391
13047,392
5396,393
9243,394
1324,395
14860,396
6291,397
8825,398
15591,399
18720,400
16988,401
16224,402
16142,403
5436,404
1789,405
6371,406
1851,407
8173,408
15424,409
7468,410
19308,411
3529,412
11098,413
8611,414
4376,415
16348,416
4298,417
2286,418
9629,419
14231,420
12548,421
11069,422
608,423
14452,424
18422,425
18806,426
16626,427
5019,428
936,429
9510,430
6948,431
12496,432
10111,433
17604,434
16068,435
17978,436
5668,437
13179,438
4542,439
14296,440
3865,441
3797,442
4635,443
134,444
18181,445
16650,446
10884,447
6896,448
4859,449
9308,450
4058,451
18623,452
3011,453
929,454
13372,455
981,456
635,457
1593,458
13001,459
14965,460
3383,461
5500,462
16206,463
8943,464
6161,465
11222,466
12554,467
1727,468
10733,469
17051,470
12829,471
10250,472
18797,473
17589,474
13363,475
17792,476
17124,477
427,478
17448,479
8274,480
12954,481
8903,482
12860,483
17145,484
10141,485
1730,486
3071,487
10260,488
4658,489
12446,490
11765,491
5993,492
3208,493
2169,494
10208,495
441,496
9511,497
9506,498
17123,499
8449,500
14615,501
11912,502
11092,503
7269,504
898,505
994,506
5767,507
3010,508
7605,509
18197,510
18647,511
2327,512
10110,513
4096,514
3816,515
8145,516
3239,517
15717,518
2291,519
1881,520
11614,521
14058,522
7136,523
10438,524
3790,525
17305,526
3463,527
17369,528
13453,529
32,530
8530,531
13268,532
18938,533
13624,534
4150,535
48,536
2680,537
17517,538
4668,539
15446,540
17179,541
3638,542
14947,543
8761,544
7838,545
12681,546
7454,547
8221,548
12600,549
18622,550
4478,551
12515,552
7990,553
11499,554
14250,555
6992,556
2424,557
2123,558
11838,559
17266,560
8809,561
4378,562
10987,563
1147,564
18874,565
16792,566
5738,567
17418,568
19132,569
3881,570
17817,571
8189,572
13919,573
14427,574
9960,575
444,576
2881,577
17202,578
16109,579
10193,580
19513,581
15778,582
2734,583
6493,584
13165,585
13938,586
17138,587
5725,588
10170,589
14222,590
15318,591
15491,592
3836,593
9983,594
14501,595
1656,596
16584,597
13847,598
139,599
15205,600
4860,601
12238,602
13566,603
9883,604
1486,605
2012,606
11095,607
98,608
8140,609
8295,610
19604,611
16934,612
1563,613
2357,614
12739,615
8358,616
7718,617
12566,618
6669,619
14837,620
18813,621
1435,622
1788,623
4055,624
16573,625
18456,626
14614,627
2811,628
2240,629
3761,630
13292,631
5654,632
16803,633
11036,634
18200,635
14191,636
14159,637
8646,638
3598,639
9104,640
5347,641
14699,642
18445,643
2863,644
12814,645
8044,646
9129,647
12948,648
11268,649
19673,650
1205,651
2597,652
2623,653
6520,654
5926,655
10681,656
901,657
2673,658
3773,659
3159,660
15695,661
1958,662
14341,663
12302,664
7578,665
16599,666
8941,667
5327,668
3390,669
9048,670
3161,671
1961,672
320,673
16048,674
6973,675
15541,676
2520,677
12819,678
1156,679
2277,680
2582,681
8097,682
8930,683
9413,684
13993,685
10083,686
13858,687
10344,688
16227,689
12135,690
4765,691
16510,692
18092,693
11394,694
13475,695
15832,696
8939,697
16254,698
2840,699
13270,700
18764,701
9260,702
19360,703
2237,704
2749,705
9776,706
13042,707
4767,708
17758,709
12067,710
11832,711
4263,712
6398,713
16311,714
16148,715
15007,716
16601,717
17485,718
15130,719
1009,720
16228,721
2679,722
13128,723
129,724
10708,725
3213,726
17336,727
97,728
16185,729
11199,730
16686,731
3070,732
2193,733
13927,734
523,735
6668,736
7801,737
17798,738
15485,739
6140,740
7934,741
15696,742
1405,743
19096,744
113,745
2213,746
6509,747
11952,748
11118,749
16974,750
12011,751
2838,752
18822,753
4175,754
2005,755
7453,756
4020,757
6867,758
4791,759
4709,760
17662,761
14687,762
9443,763
7314,764
2364,765
9743,766
16793,767
5034,768
4826,769
13243,770
9976,771
19314,772
4682,773
12504,774
7244,775
1914,776
17945,777
8999,778
18792,779
9727,780
9494,781
2475,782
17356,783
17107,784
18619,785
7676,786
18159,787
8935,788
11238,789
14337,790
7473,791
2682,792
1991,793
12823,794
19254,795
17577,796
15343,797
12688,798
16750,799
3729,800
614,801
360,802
14210,803
19060,804
6154,805
366,806
3730,807
9116,808
19009,809
16937,810
12683,811
11332,812
4642,813
13748,814
11937,815
18908,816
3987,817
3862,818
17378,819
9148,820
4656,821
13892,822
5061,823
2776,824
11234,825
16403,826
1444,827
17558,828
7113,829
17200,830
6343,831
18061,832
7349,833
7194,834
4483,835
15296,836
9930,837
11311,838
18632,839
17373,840
5553,841
4358,842
5548,843
7623,844
5115,845
18072,846
18766,847
15782,848
15229,849
11803,850
7312,851
312,852
7525,853
8289,854
10169,855
8015,856
13215,857
13616,858
7531,859
698,860
8622,861
8665,862
4183,863
16082,864
173,865
3574,866
11402,867
5411,868
4086,869
12355,870
15300,871
14960,872
16899,873
1935,874
1034,875
4606,876
3,877
15423,878
13928,879
15346,880
9193,881
4430,882
17442,883
17404,884
15715,885
17489,886
6849,887
17445,888
6969,889
457,890
1765,891
11586,892
7467,893
15928,894
583,895
1113,896
16701,897
6406,898
11099,899
5283,900
14763,901
12376,902
2374,903
5271,904
7874,905
16858,906
4097,907
5950,908
55,909
7168,910
17271,911
15035,912
557,913
19658,914
11884,915
14229,916
4748,917
1785,918
15946,919
10944,920
13184,921
1511,922
658,923
2375,924
5679,925
9024,926
16583,927
5498,928
14072,929
18002,930
4525,931
9479,932
4510,933
12050,934
9120,935
3091,936
3191,937
7219,938
19335,939
13610,940
2133,941
13202,942
14876,943
10767,944
1143,945
2877,946
17585,947
11013,948
5632,949
9298,950
2868,951
10177,952
2524,953
18810,954
11974,955
3212,956
19170,957
5604,958
4012,959
13870,960
1598,961
2861,962
13472,963
18930,964
3532,965
3317,966
2035,967
13255,968
14995,969
12728,970
5623,971
10515,972
11849,973
11261,974
15480,975
15735,976
3801,977
1409,978
3599,979
13374,980
13145,981
10421,982
13260,983
6922,984
18902,985
4084,986
12643,987
6262,988
17444,989
5378,990
18137,991
7123,992
14867,993
4644,994
375,995
16342,996
4066,997
16810,998
11344,999
8985,1000
8426,1001
11111,1002
14487,1003
2505,1004
39,1005
171,1006
9177,1007
7916,1008
12284,1009
4720,1010
3970,1011
3464,1012
15126,1013
2754,1014
12126,1015
624,1016
9692,1017
4575,1018
12798,1019
10861,1020
7221,1021
3226,1022
9368,1023
8208,1024
2721,1025
10119,1026
11451,1027
4959,1028
5162,1029
5927,1030
425,1031
12848,1032
14877,1033
12784,1034
7014,1035
8830,1036
16604,1037
6388,1038
12448,1039
10262,1040
8982,1041
6287,1042
2827,1043
12995,1044
19602,1045
4961,1046
4182,1047
5539,1048
6937,1049
3042,1050
1729,1051
9748,1052
8607,1053
13481,1054
4783,1055
7365,1056
17510,1057
1276,1058
803,1059
10937,1060
16007,1061
14496,1062
14300,1063
343,1064
19479,1065
6730,1066
3199,1067
11104,1068
18523,1069
14618,1070
16370,1071
17470,1072
13325,1073
4840,1074
968,1075
6063,1076
11483,1077
6257,1078
17812,1079
7046,1080
860,1081
3825,1082
4732,1083
3421,1084
16439,1085
392,1086
19209,1087
9213,1088
755,1089
18295,1090
18187,1091
5066,1092
13827,1093
2057,1094
18144,1095
4628,1096
7697,1097
2715,1098
3853,1099
16293,1100
2684,1101
2656,1102
3925,1103
3203,1104
7895,1105
18352,1106
9197,1107
11931,1108
1532,1109
14382,1110
19711,1111
8888,1112
18280,1113
19458,1114
1016,1115
13553,1116
6964,1117
9799,1118
3249,1119
12523,1120
1510,1121
19303,1122
12551,1123
7450,1124
17126,1125
5524,1126
11450,1127
5653,1128
4111,1129
14247,1130
17282,1131
8132,1132
1693,1133
4771,1134
388,1135
1337,1136
2641,1137
6723,1138
15395,1139
6523,1140
3875,1141
16865,1142
6476,1143
14849,1144
10067,1145
3040,1146
8445,1147
12834,1148
7355,1149
5603,1150
13199,1151
16097,1152
15619,1153
15794,1154
18739,1155
2209,1156
12803,1157
18725,1158
6170,1159
3685,1160
13120,1161
11034,1162
17128,1163
8963,1164
1773,1165
7384,1166
9056,1167
17018,1168
16075,1169
5558,1170
6329,1171
4584,1172
15568,1173
13275,1174
338,1175
1699,1176
15753,1177
1083,1178
5920,1179
7305,1180
5936,1181
11572,1182
1811,1183
1564,1184
7903,1185
6289,1186
9767,1187
16960,1188
12926,1189
9607,1190
12908,1191
15396,1192
12806,1193
12938,1194
7093,1195
18468,1196
2453,1197
14526,1198
6394,1199
11824,1200
15096,1201
15293,1202
16862,1203
14840,1204
7551,1205
9654,1206
8913,1207
8557,1208
12942,1209
15462,1210
11528,1211
13895,1212
6139,1213
8334,1214
12062,1215
133,1216
12278,1217
13013,1218
3647,1219
7979,1220
1989,1221
19001,1222
7341,1223
12831,1224
4645,1225
11694,1226
14793,1227
8496,1228
8222,1229
8718,1230
18483,1231
15664,1232
520,1233
15569,1234
10094,1235
9247,1236
817,1237
17189,1238
4323,1239
16747,1240
9677,1241
18886,1242
18519,1243
6540,1244
11080,1245
16026,1246
5445,1247
10952,1248
9180,1249
1578,1250
7888,1251
11050,1252
1767,1253
10225,1254
13248,1255
14086,1256
8050,1257
19250,1258
16753,1259
16089,1260
702,1261
10065,1262
18627,1263
6324,1264
12750,1265
15447,1266
12019,1267
7699,1268
2136,1269
15407,1270
7746,1271
9616,1272
10616,1273
16103,1274
16147,1275
14376,1276
1495,1277
2135,1278
13558,1279
5763,1280
15337,1281
15575,1282
3845,1283
3848,1284
17557,1285
2506,1286
9887,1287
4245,1288
16580,1289
14930,1290
6605,1291
6352,1292
3211,1293
18313,1294
2120,1295
12354,1296
14444,1297
3983,1298
6830,1299
439,1300
3067,1301
580,1302
8414,1303
13194,1304
2690,1305
8658,1306
10086,1307
18454,1308
8535,1309
3657,1310
4784,1311
9391,1312
1306,1313
7261,1314
12466,1315
14881,1316
1349,1317
16154,1318
4586,1319
2600,1320
2494,1321
6258,1322
18714,1323
1488,1324
6179,1325
3979,1326
3961,1327
12854,1328
3227,1329
4956,1330
1803,1331
4166,1332
7101,1333
4734,1334
1880,1335
3497,1336
3749,1337
12216,1338
14717,1339
11480,1340
16996,1341
14236,1342
11563,1343
5031,1344
6151,1345
7855,1346
1167,1347
16770,1348
6431,1349
17741,1350
11578,1351
10242,1352
12095,1353
11022,1354
14127,1355
3585,1356
19681,1357
1975,1358
13089,1359
7670,1360
13370,1361
7139,1362
2714,1363
6041,1364
12367,1365
18817,1366
9908,1367
8859,1368
12021,1369
15374,1370
15294,1371
16718,1372
7770,1373
15389,1374
4203,1375
495,1376
14090,1377
14160,1378
18698,1379
9421,1380
6049,1381
7001,1382
8795,1383
16967,1384
14348,1385
5080,1386
2020,1387
18898,1388
836,1389
17888,1390
5808,1391
16784,1392
4623,1393
17193,1394
8213,1395
5336,1396
7153,1397
17847,1398
15837,1399
2263,1400
10361,1401
9753,1402
11639,1403
8808,1404
13627,1405
6791,1406
11165,1407
13201,1408
19391,1409
16025,1410
13728,1411
6202,1412
7823,1413
17136,1414
4692,1415
19342,1416
7897,1417
777,1418
13911,1419
14520,1420
4471,1421
1196,1422
6118,1423
6930,1424
2580,1425
18896,1426
16948,1427
521,1428
7424,1429
2425,1430
14439,1431
12092,1432
1338,1433
4128,1434
16221,1435
19389,1436
17527,1437
11391,1438
895,1439
19444,1440
18837,1441
11627,1442
19672,1443
11960,1444
17388,1445
19090,1446
13598,1447
18899,1448
17661,1449
5011,1450
18590,1451
19231,1452
3310,1453
14862,1454
5507,1455
4599,1456
12100,1457
15855,1458
16992,1459
1190,1460
10543,1461
4322,1462
13249,1463
3442,1464
9016,1465
12727,1466
18684,1467
8249,1468
16969,1469
4290,1470
14635,1471
6620,1472
14500,1473
18986,1474
13098,1475
1085,1476
10506,1477
14931,1478
5541,1479
11214,1480
9608,1481
10850,1482
5824,1483
8431,1484
14694,1485
3646,1486
17301,1487
10460,1488
8215,1489
16472,1490
17074,1491
16605,1492
5191,1493
5385,1494
8464,1495
13160,1496
4318,1497
8139,1498
11672,1499
18163,1500
10659,1501
7580,1502
2856,1503
14022,1504
5239,1505
9518,1506
13672,1507
2069,1508
5594,1509
12036,1510
9468,1511
11551,1512
8684,1513
11701,1514
1918,1515
18630,1516
8969,1517
5726,1518
9906,1519
546,1520
14939,1521
14868,1522
7740,1523
13546,1524
5501,1525
19585,1526
3648,1527
7794,1528
12894,1529
14976,1530
1395,1531
7709,1532
18496,1533
16355,1534
18290,1535
6719,1536
8229,1537
10414,1538
17308,1539
556,1540
5600,1541
11565,1542
2512,1543
17199,1544
6797,1545
16507,1546
2002,1547
3629,1548
15580,1549
19176,1550
11800,1551
6484,1552
6393,1553
3609,1554
10639,1555
1044,1556
7846,1557
5297,1558
19030,1559
10538,1560
14524,1561
8402,1562
3754,1563
4248,1564
13788,1565
4336,1566
6941,1567
1031,1568
865,1569
18596,1570
4486,1571
12112,1572
5930,1573
4173,1574
12676,1575
1573,1576
16390,1577
1810,1578
18334,1579
12257,1580
19166,1581
11203,1582
14281,1583
11232,1584
15440,1585
12710,1586
15700,1587
3282,1588
15683,1589
9327,1590
8105,1591
708,1592
13479,1593
692,1594
14062,1595
13070,1596
4171,1597
8101,1598
7268,1599
3228,1600
12379,1601
4844,1602
8553,1603
8090,1604
182,1605
853,1606
7947,1607
5817,1608
2278,1609
9875,1610
13936,1611
18621,1612
14591,1613
9285,1614
2350,1615
686,1616
1536,1617
15942,1618
10897,1619
16658,1620
9533,1621
8822,1622
1967,1623
6712,1624
12280,1625
17594,1626
230,1627
13575,1628
17774,1629
5889,1630
13779,1631
10403,1632
12617,1633
2254,1634
6958,1635
19400,1636
14907,1637
10364,1638
1509,1639
10443,1640
8427,1641
7204,1642
1265,1643
17440,1644
10844,1645
6409,1646
2317,1647
8537,1648
4402,1649
4561,1650
10789,1651
15531,1652
16041,1653
992,1654
4992,1655
8617,1656
1922,1657
11702,1658
11392,1659
1518,1660
14230,1661
766,1662
6134,1663
1274,1664
9127,1665
9086,1666
5008,1667
2448,1668
16817,1669
9786,1670
7264,1671
13535,1672
12618,1673
4249,1674
12571,1675
8345,1676
11657,1677
9950,1678
5050,1679
13312,1680
16824,1681
3447,1682
6487,1683
7205,1684
18162,1685
578,1686
12335,1687
9142,1688
11414,1689
3514,1690
3110,1691
19665,1692
16180,1693
5902,1694
518,1695
45,1696
6920,1697
18415,1698
2433,1699
1022,1700
709,1701
17078,1702
1497,1703
3164,1704
13011,1705
3404,1706
8195,1707
3297,1708
2878,1709
4177,1710
5734,1711
18059,1712
2649,1713
4152,1714
18111,1715
12662,1716
14056,1717
16202,1718
4948,1719
18511,1720
16481,1721
6045,1722
1126,1723
10145,1724
15285,1725
13676,1726
18782,1727
1146,1728
15033,1729
16523,1730
8479,1731
10477,1732
16790,1733
10373,1734
8115,1735
9036,1736
2694,1737
8699,1738
567,1739
3520,1740
2696,1741
17087,1742
18546,1743
12706,1744
19733,1745
8797,1746
14550,1747
10772,1748
2733,1749
14358,1750
1226,1751
8815,1752
15861,1753
11380,1754
6778,1755
1863,1756
15904,1757
3654,1758
405,1759
5872,1760
9713,1761
12843,1762
47,1763
15622,1764
12502,1765
9656,1766
1668,1767
1696,1768
2456,1769
8370,1770
14214,1771
8846,1772
966,1773
9690,1774
1181,1775
10605,1776
9925,1777
5091,1778
13985,1779
3488,1780
16001,1781
13797,1782
11084,1783
7792,1784
18387,1785
2843,1786
11996,1787
16728,1788
8397,1789
15641,1790
9563,1791
19135,1792
18648,1793
9503,1794
12888,1795
12156,1796
3201,1797
1228,1798
12175,1799
11716,1800
7726,1801
19401,1802
9937,1803
14357,1804
4099,1805
14372,1806
5394,1807
12331,1808
6451,1809
14963,1810
8330,1811
7188,1812
4714,1813
13470,1814
9951,1815
16665,1816
14425,1817
14539,1818
14141,1819
19691,1820
6789,1821
17011,1822
1224,1823
5240,1824
14736,1825
8879,1826
9879,1827
16043,1828
3565,1829
18471,1830
10713,1831
4597,1832
6859,1833
770,1834
12540,1835
15744,1836
14603,1837
13821,1838
14794,1839
9889,1840
12840,1841
70,1842
16618,1843
14306,1844
15050,1845
9977,1846
14015,1847
1236,1848
3190,1849
3962,1850
9763,1851
537,1852
5665,1853
18451,1854
10258,1855
5511,1856
11844,1857
15276,1858
3953,1859
16595,1860
4755,1861
7299,1862
6888,1863
8196,1864
8476,1865
2794,1866
4052,1867
4165,1868
8298,1869
4106,1870
2125,1871
9812,1872
9462,1873
13595,1874
1093,1875
14103,1876
9498,1877
16959,1878
2084,1879
4126,1880
16745,1881
1676,1882
16426,1883
7277,1884
14961,1885
10817,1886
10846,1887
15157,1888
4498,1889
18393,1890
3965,1891
19163,1892
8670,1893
5591,1894
971,1895
11019,1896
3570,1897
12459,1898
7626,1899
3189,1900
6222,1901
6244,1902
12230,1903
14805,1904
4102,1905
17825,1906
906,1907
13774,1908
8305,1909
15974,1910
7851,1911
7226,1912
15786,1913
9275,1914
8700,1915
1077,1916
1018,1917
487,1918
18499,1919
4799,1920
1355,1921
16150,1922
2842,1923
17595,1924
2532,1925
19076,1926
16013,1927
12832,1928
6706,1929
7993,1930
8971,1931
4724,1932
11401,1933
16290,1934
6573,1935
13914,1936
12096,1937
1772,1938
4789,1939
19350,1940
4657,1941
483,1942
13250,1943
7028,1944
15682,1945
15638,1946
885,1947
13129,1948
19613,1949
16628,1950
2292,1951
14711,1952
6685,1953
6096,1954
18274,1955
16265,1956
9648,1957
4878,1958
10576,1959
7389,1960
17833,1961
5727,1962
10621,1963
13682,1964
1273,1965
7594,1966
12414,1967
9027,1968
15537,1969
17559,1970
15358,1971
7978,1972
16315,1973
4146,1974
7408,1975
10677,1976
14700,1977
10656,1978
14873,1979
16760,1980
16166,1981
3423,1982
9429,1983
2274,1984
4983,1985
3076,1986
17243,1987
7727,1988
3904,1989
13635,1990
3268,1991
1272,1992
18586,1993
10457,1994
16904,1995
6423,1996
8585,1997
1367,1998
876,1999
15740,2000
4817,2001
16887,2002
13687,2003
9087,2004
16700,2005
5663,2006
3778,2007
3926,2008
18281,2009
4135,2010
9278,2011
9452,2012
14680,2013
12520,2014
15693,2015
2766,2016
6058,2017
19279,2018
7908,2019
17834,2020
4973,2021
1611,2022
15711,2023
16881,2024
19655,2025
7187,2026
14670,2027
2603,2028
10781,2029
18864,2030
2011,2031
11566,2032
13416,2033
17682,2034
14253,2035
385,2036
1891,2037
5196,2038
6538,2039
364,2040
3116,2041
11007,2042
12328,2043
6141,2044
9283,2045
9262,2046
19171,2047
14751,2048
5949,2049
9676,2050
8688,2051
3805,2052
475,2053
18139,2054
4819,2055
19404,2056
6192,2057
8933,2058
6166,2059
13111,2060
17503,2061
6477,2062
4371,2063
778,2064
16486,2065
12758,2066
9815,2067
6,2068
18531,2069
16430,2070
8012,2071
13493,2072
18241,2073
1526,2074
11923,2075
5647,2076
12576,2077
6629,2078
4567,2079
4662,2080
19442,2081
3697,2082
7707,2083
1871,2084
19670,2085
12243,2086
18122,2087
16651,2088
17830,2089
6145,2090
18329,2091
5575,2092
12631,2093
2119,2094
8592,2095
10063,2096
18293,2097
10743,2098
9830,2099
11769,2100
4179,2101
12682,2102
4100,2103
9846,2104
16995,2105
18184,2106
14725,2107
15179,2108
15868,2109
2468,2110
4344,2111
5821,2112
3298,2113
6350,2114
4913,2115
15772,2116
2318,2117
2093,2118
16597,2119
15427,2120
12264,2121
3868,2122
676,2123
12858,2124
15558,2125
469,2126
17281,2127
11727,2128
174,2129
1280,2130
1303,2131
11331,2132
7884,2133
18988,2134
9768,2135
1865,2136
15941,2137
15442,2138
6070,2139
3935,2140
8372,2141
10267,2142
9025,2143
11939,2144
11976,2145
16740,2146
11859,2147
10157,2148
15269,2149
3632,2150
12783,2151
10075,2152
10313,2153
17209,2154
11445,2155
5928,2156
16168,2157
10164,2158
9731,2159
3058,2160
10254,2161
15047,2162
9117,2163
17272,2164
3215,2165
9593,2166
8555,2167
279,2168
5015,2169
19378,2170
11925,2171
673,2172
9959,2173
19409,2174
13010,2175
4408,2176
15489,2177
17065,2178
5884,2179
8516,2180
4674,2181
19010,2182
4311,2183
11233,2184
12003,2185
1298,2186
2757,2187
6266,2188
135,2189
6827,2190
18721,2191
18154,2192
311,2193
7003,2194
19151,2195
19141,2196
2786,2197
3354,2198
16608,2199
9898,2200
17587,2201
12183,2202
2348,2203
11644,2204
9984,2205
4281,2206
17043,2207
6902,2208
6043,2209
342,2210
12890,2211
14964,2212
14219,2213
4104,2214
14861,2215
16620,2216
7097,2217
2610,2218
12399,2219
4497,2220
8056,2221
4793,2222
6208,2223
19675,2224
9493,2225
5381,2226
15217,2227
17960,2228
9679,2229
4849,2230
14755,2231
3664,2232
15555,2233
14955,2234
9070,2235
7257,2236
5557,2237
14767,2238
10210,2239
6909,2240
4697,2241
19105,2242
15345,2243
5955,2244
16552,2245
11930,2246
9351,2247
1291,2248
13632,2249
2027,2250
840,2251
1287,2252
17986,2253
5130,2254
15459,2255
13000,2256
17046,2257
8770,2258
10672,2259
13413,2260
2850,2261
14454,2262
19669,2263
8598,2264
11554,2265
9299,2266
7564,2267
6042,2268
6219,2269
13360,2270
16463,2271
9144,2272
2496,2273
13264,2274
16524,2275
4267,2276
18394,2277
3787,2278
14473,2279
6558,2280
9766,2281
11865,2282
1086,2283
16756,2284
51,2285
17125,2286
9149,2287
10358,2288
44,2289
7483,2290
11096,2291
5094,2292
17639,2293
14592,2294
187,2295
4830,2296
8716,2297
17887,2298
4280,2299
17222,2300
11387,2301
13794,2302
18992,2303
19243,2304
8911,2305
15124,2306
10125,2307
16334,2308
16354,2309
10162,2310
7539,2311
13584,2312
18032,2313
17492,2314
1746,2315
1878,2316
7480,2317
17955,2318
7989,2319
9430,2320
13177,2321
11914,2322
19044,2323
4347,2324
12591,2325
9206,2326
665,2327
6841,2328
2949,2329
1784,2330
5111,2331
2537,2332
12941,2333
86,2334
13846,2335
15332,2336
10206,2337
5425,2338
19019,2339
1453,2340
14196,2341
4750,2342
399,2343
5343,2344
15324,2345
1683,2346
2677,2347
16468,2348
14568,2349
9559,2350
967,2351
2404,2352
10497,2353
18425,2354
19220,2355
3265,2356
7358,2357
6790,2358
14143,2359
13429,2360
12013,2361
7924,2362
10769,2363
18012,2364
13036,2365
3548,2366
8818,2367
6552,2368
9754,2369
5714,2370
19680,2371
1678,2372
12788,2373
18360,2374
8257,2375
19103,2376
14977,2377
19722,2378
16733,2379
15416,2380
13457,2381
10056,2382
14944,2383
3465,2384
11833,2385
8207,2386
13772,2387
1847,2388
8395,2389
6644,2390
10394,2391
8543,2392
16539,2393
17697,2394
15197,2395
19317,2396
3506,2397
14389,2398
4109,2399
14850,2400
10816,2401
4368,2402
15263,2403
14771,2404
11390,2405
10293,2406
8335,2407
3675,2408
4823,2409
11223,2410
19022,2411
5215,2412
15211,2413
18304,2414
11350,2415
7265,2416
9790,2417
5135,2418
5206,2419
4228,2420
12106,2421
9465,2422
9916,2423
15369,2424
2722,2425
11524,2426
11926,2427
17611,2428
17581,2429
12309,2430
8775,2431
11218,2432
2324,2433
5074,2434
11347,2435
15596,2436
7125,2437
12673,2438
14405,2439
12277,2440
5051,2441
1542,2442
9433,2443
17129,2444
5251,2445
5620,2446
11567,2447
13058,2448
18673,2449
16049,2450
14750,2451
15257,2452
5491,2453
1706,2454
1791,2455
6344,2456
12929,2457
5247,2458
10983,2459
18204,2460
6626,2461
10326,2462
13097,2463
10568,2464
7904,2465
3903,2466
5914,2467
11916,2468
6794,2469
12693,2470
704,2471
6905,2472
4154,2473
1305,2474
7953,2475
11481,2476
4722,2477
3623,2478
14577,2479
16194,2480
1,2481
11940,2482
2360,2483
6711,2484
12976,2485
16976,2486
14330,2487
10365,2488
9363,2489
17597,2490
11449,2491
18563,2492
3622,2493
6924,2494
5290,2495
16465,2496
16257,2497
17499,2498
18362,2499
13401,2500
7000,2501
10332,2502
17897,2503
13882,2504
2177,2505
4504,2506
2587,2507
10954,2508
14658,2509
8261,2510
11038,2511
8030,2512
17422,2513
10463,2514
18641,2515
11575,2516
846,2517
